id,Churn
594468,0.013769315887357185
594469,0.006632765569260566
594470,0.6934008650517307
594471,0.006859812979937559
594472,0.6584815335303844
594473,0.08895781894923542
594474,0.720563682385321
594475,0.3013877009096625
594476,0.9550194482943032
594477,0.009157042397306367
594478,0.746195748835877
594479,0.885321659117706
594480,0.6838696313488597
594481,0.4094301855066114
594482,0.023330529549783176
594483,0.04402085643435181
594484,0.8163430391798021
594485,0.01264520538378678
594486,0.2106098063825645
594487,0.01823686670077712
594488,0.06156147911602211
594489,0.7688820424097955
594490,0.041512914828292224
594491,0.002843022036957609
594492,0.7981932240621654
594493,0.8273532997221992
594494,0.8146091317032877
594495,0.7634028794836542
594496,0.2593224215964837
594497,0.049299695442087996
594498,0.5319784711448002
594499,0.021613263762212273
594500,0.5084830846428992
594501,0.2989954453530877
594502,0.004299115621385678
594503,0.004790912563387413
594504,0.002692994306685932
594505,0.48927804329449465
594506,0.7118438063088297
594507,0.7613858087777543
594508,0.48763279607735943
594509,0.588184990649436
594510,0.0020355550257876963
594511,0.03275789974731881
594512,0.4898197935856973
594513,0.32429143862858856
594514,0.08307044929620272
594515,0.7353576002764128
594516,0.006189728941188128
594517,0.3803794030193537
594518,0.0029219243169689843
594519,0.03476659832342962
594520,0.1749397935958792
594521,0.005565079032668761
594522,0.5358254214229221
594523,0.0018864042140154524
594524,0.825247707585478
594525,0.20886597435104037
594526,0.8202565343249688
594527,0.36957577823958654
594528,0.00264590489041743
594529,0.4398970552197161
594530,0.026359107776516982
594531,0.45561862265083986
594532,0.8956821232148096
594533,0.8491627927764097
594534,0.4962330207955884
594535,0.005927462751871125
594536,0.8941427317794287
594537,0.8200958803372913
594538,0.7216962022265931
594539,0.8409776904327669
594540,0.8228749931840595
594541,0.7193335436801629
594542,0.011588506355065548
594543,0.7849851784454641
594544,0.5737993170495155
594545,0.012268546364829033
594546,0.002539153409844336
594547,0.0058640633378799845
594548,0.0055134562466200325
594549,0.022318960344439046
594550,0.02517073898415812
594551,0.20887029821286485
594552,0.009123569798985801
594553,0.35624137231744823
594554,0.7951963537089243
594555,0.02686902760223725
594556,0.9154165616481083
594557,0.03539704774547995
594558,0.19178279249984054
594559,0.4282556651592939
594560,0.003704901297068227
594561,0.0030242203886178057
594562,0.2618047271793925
594563,0.3905884921295165
594564,0.023931514419332403
594565,0.52276238127975
594566,0.5142645474844936
594567,0.9463443768000606
594568,0.6024637661783897
594569,0.009814153074741266
594570,0.43312503767934574
594571,0.002521767356002611
594572,0.0025026550637433508
594573,0.003994241432691911
594574,0.01562060720857111
594575,0.023642794006461222
594576,0.5882275112434396
594577,0.04413526001805949
594578,0.054542363914530434
594579,0.8291077139299525
594580,0.003909599306085665
594581,0.677964071042828
594582,0.3763874275967569
594583,0.3839462070601687
594584,0.4948185846478099
594585,0.009733021310989336
594586,0.9621851157915567
594587,0.6590790875355972
594588,0.045057109648886116
594589,0.9567714589310079
594590,0.41820045412720075
594591,0.9733228759895515
594592,0.9700422227320821
594593,0.8609463677803677
594594,0.00973620816425806
594595,0.1558357717710473
594596,0.010149808719696472
594597,0.003383087647949041
594598,0.0013957486607650868
594599,0.290269690258338
594600,0.5664715761085972
594601,0.002051341023240566
594602,0.8502016952469817
594603,0.352764772852325
594604,0.8213519237603997
594605,0.0071024361583968965
594606,0.32448012884421007
594607,0.4462126578192663
594608,0.09404024501782574
594609,0.9602354388219205
594610,0.73986183090313
594611,0.6739446363462038
594612,0.06122821613708258
594613,0.02494495097500033
594614,0.014767888224002667
594615,0.30409534889775014
594616,0.019882354808004404
594617,0.8057083307514025
594618,0.0036223476527176978
594619,0.04691602186203356
594620,0.06788289097377816
594621,0.3859293101057775
594622,0.07883599885420217
594623,0.003586671965047274
594624,0.026523511705033514
594625,0.3636144267867021
594626,0.502871201410492
594627,0.07448614080522317
594628,0.012333615447645505
594629,0.14110489705191845
594630,0.03986517728219978
594631,0.08831068609556289
594632,0.8511874790452533
594633,0.08398061689775092
594634,0.004691464590370497
594635,0.08631265364575763
594636,0.002343703511168025
594637,0.7381965106197339
594638,0.9099173427464778
594639,0.005338933224657997
594640,0.034286094394327185
594641,0.8318188130146298
594642,0.0625061396615254
594643,0.3681010402134212
594644,0.13474742102589027
594645,0.8300323075653373
594646,0.0028610940683279308
594647,0.31692545010758677
594648,0.9295269319567308
594649,0.8951875473232331
594650,0.3040189035195881
594651,0.9561404614230191
594652,0.045019693493140674
594653,0.009772926491146555
594654,0.8083833483973986
594655,0.7873996086249312
594656,0.004896077994359172
594657,0.009611502905136477
594658,0.007265199320664132
594659,0.06645311333189227
594660,0.19512579355868326
594661,0.6644434336864813
594662,0.006093539945798347
594663,0.9675984381831981
594664,0.15475073858705893
594665,0.8232825898781679
594666,0.9046164659009734
594667,0.031148502463036097
594668,0.01523577257938246
594669,0.0213260318692143
594670,0.6729095280114306
594671,0.9427850788139904
594672,0.09858786189069885
594673,0.5671745607303482
594674,0.932807658931179
594675,0.7439754873156452
594676,0.004358790750019155
594677,0.0124368782751597
594678,0.0608645663489757
594679,0.14189542687553902
594680,0.11829295809035603
594681,0.01159542062245784
594682,0.6456828520665964
594683,0.03340245860857044
594684,0.8458915546808452
594685,0.5776043338033285
594686,0.8066775065213717
594687,0.004847904771302969
594688,0.014955417043868288
594689,0.5032270569193898
594690,0.10823249530078093
594691,0.02628101524807025
594692,0.0396293575578377
594693,0.47938013004429203
594694,0.0076636620652836066
594695,0.004344038519659996
594696,0.9229513157949663
594697,0.8782568298563765
594698,0.4390529079743982
594699,0.19195400344224356
594700,0.015672483714364718
594701,0.6977126837776757
594702,0.004179360748475476
594703,0.30571254697186184
594704,0.3242816882145629
594705,0.33179451736701654
594706,0.035569029994214636
594707,0.7596825112411483
594708,0.9289300149307976
594709,0.10460310753470908
594710,0.003976864506486923
594711,0.017761413849305786
594712,0.690868525237467
594713,0.9819552096263856
594714,0.31283025799089736
594715,0.03661222133361947
594716,0.05540882097365324
594717,0.017524431296983865
594718,0.017040215322594886
594719,0.006024111193973392
594720,0.058852226865025475
594721,0.010664260550545143
594722,0.01756123952099238
594723,0.49027542535397384
594724,0.008171730327218471
594725,0.8570161962593441
594726,0.1353839825348569
594727,0.0016216366776327848
594728,0.988158859078415
594729,0.005096962277149109
594730,0.9679804686506073
594731,0.3552160987498142
594732,0.015200295885149753
594733,0.021708732800708674
594734,0.0008153452395182671
594735,0.8336550981248729
594736,0.000977326019343271
594737,0.7599355567103963
594738,0.34039783161685694
594739,0.03771248038704045
594740,0.6582064016286819
594741,0.34922840020946927
594742,0.8522698385191969
594743,0.5781221462784885
594744,0.2354374503624922
594745,0.0029049525125809743
594746,0.6947038813568218
594747,0.7867598082649025
594748,0.19196039252608701
594749,0.19670815560750887
594750,0.04710379612435472
594751,0.8499405267396019
594752,0.2866374087350917
594753,0.0019200702425758332
594754,0.5990784629437833
594755,0.820937688920814
594756,0.21097178762522212
594757,0.006701052976907621
594758,0.01004836445390131
594759,0.6222699116774901
594760,0.4953738746508264
594761,0.8756332392848675
594762,0.0309277725095746
594763,0.025393723423516725
594764,0.35046684040200166
594765,0.01769870234806073
594766,0.5529736683790842
594767,0.29870639850880626
594768,0.7239492341382991
594769,0.034602434719674745
594770,0.0029935999952915163
594771,0.0039005995710221326
594772,0.07700471588052415
594773,0.4883104302718956
594774,0.8253295518705142
594775,0.02698220035211398
594776,0.7373244914623887
594777,0.4284923273924181
594778,0.06406848438304708
594779,0.878699102060293
594780,0.14270741336423817
594781,0.006325980600862004
594782,0.009793043505932226
594783,0.004216973213610246
594784,0.0038069386339488393
594785,0.9784277199871934
594786,0.693279048305756
594787,0.34073298040867916
594788,0.17023659543079542
594789,0.5585163173164104
594790,0.04873976162496751
594791,0.00986042713689235
594792,0.13295352387127235
594793,0.3168989832913355
594794,0.024647584134023286
594795,0.19645367488900836
594796,0.01004840999954574
594797,0.07300316565760938
594798,0.8541478990429301
594799,0.003112247260485128
594800,0.04470613859311916
594801,0.3571464681956566
594802,0.012209953784934932
594803,0.618447669665048
594804,0.1350582866995794
594805,0.8185771482685777
594806,0.5900607700838161
594807,0.7496921583275129
594808,0.17942800678678902
594809,0.7335730192317393
594810,0.004806247149120904
594811,0.3753374919486275
594812,0.026715118236787253
594813,0.16757209707923854
594814,0.011539015723922331
594815,0.03175359508528507
594816,0.030585198427973314
594817,0.29440403726145964
594818,0.7460770972849325
594819,0.0025860454726155634
594820,0.20975219818696095
594821,0.08771518910333967
594822,0.013106341920506512
594823,0.007822617196211624
594824,0.3560134627048599
594825,0.05812039904809267
594826,0.036160265204203484
594827,0.003098976011510764
594828,0.018290921523879816
594829,0.011483535856752892
594830,0.013562500253805867
594831,0.23372902517417177
594832,0.6950568358769754
594833,0.5957556979149814
594834,0.7790323788741134
594835,0.0041156365148351795
594836,0.007406261724739472
594837,0.02820068810690086
594838,0.010588173483933611
594839,0.9875896348050979
594840,0.7655939966635654
594841,0.34362887391667146
594842,0.27731707061495964
594843,0.0984190154537462
594844,0.8712729114313775
594845,0.0553925873362069
594846,0.8464436378151133
594847,0.5622866525605508
594848,0.0016313874075330062
594849,0.4876218452888211
594850,0.13414093097310464
594851,0.5501210683156638
594852,0.7724687532307561
594853,0.0166451659744395
594854,0.9334666880122777
594855,0.2590059137108442
594856,0.9176300855227864
594857,0.20845149008026187
594858,0.0021619276739735503
594859,0.15507453205613117
594860,0.0032555230648310643
594861,0.8141165773535624
594862,0.058260595659773325
594863,0.06761227586839644
594864,0.004928364154049613
594865,0.25660602801185917
594866,0.38842582366514566
594867,0.1359690774094658
594868,0.9528775839024013
594869,0.030742950046565222
594870,0.29096105431799923
594871,0.20497460806413326
594872,0.004937135806244296
594873,0.008029251463506849
594874,0.92008948497089
594875,0.9198843196115953
594876,0.09495358947718129
594877,0.900386470776444
594878,0.7184921546872963
594879,0.003958269652903304
594880,0.9397106601950174
594881,0.2804716283745746
594882,0.8630836404628262
594883,0.0024932211621174786
594884,0.8114682789360561
594885,0.9726424316413814
594886,0.32750307097962306
594887,0.005546629451085242
594888,0.20122177399700564
594889,0.02488050810261326
594890,0.3517454269662338
594891,0.008667510079443233
594892,0.6812702908048824
594893,0.22294352652133653
594894,0.057813879691176295
594895,0.7449132699967486
594896,0.013125364973448732
594897,0.6614951968962909
594898,0.8203840854133573
594899,0.3147849253017528
594900,0.20604588071148272
594901,0.8615418406617031
594902,0.05188683938946197
594903,0.45915605708465596
594904,0.14368262117959957
594905,0.009104737945634812
594906,0.935081548273204
594907,0.08924638046860252
594908,0.002683081627608527
594909,0.006785609147511067
594910,0.7358166120005364
594911,0.05407935871931398
594912,0.9533200042651522
594913,0.8512498627329353
594914,0.010210852535368527
594915,0.00414391779607747
594916,0.024512469557457253
594917,0.5529662100072541
594918,0.3379541879016385
594919,0.04378250841036196
594920,0.9884811292714055
594921,0.017034048023032648
594922,0.3804334196795814
594923,0.09715962073390985
594924,0.8030190573907474
594925,0.0023769206937084048
594926,0.4184583079122687
594927,0.00390033181899106
594928,0.005253489702749486
594929,0.003434459620173312
594930,0.021037801894773993
594931,0.9048601922252214
594932,0.3057392293998453
594933,0.10435078092179205
594934,0.45586956496400344
594935,0.0030870755232733065
594936,0.5436105490277693
594937,0.8525719217414848
594938,0.6198061180002941
594939,0.49731509913645033
594940,0.11827439169775375
594941,0.24784803245979525
594942,0.539068196643914
594943,0.4583111608594086
594944,0.1942955235330597
594945,0.4726083503282422
594946,0.017905459851168194
594947,0.25261845808518607
594948,0.017066136642788582
594949,0.745289989145121
594950,0.5165016608248194
594951,0.006901587405578962
594952,0.008523016363168821
594953,0.2631829203476079
594954,0.050312529585184736
594955,0.004738963716171248
594956,0.030385844074813616
594957,0.6975361001229923
594958,0.11177704382124298
594959,0.8613135935347708
594960,0.006435576474120425
594961,0.016392754394445694
594962,0.1109053115298954
594963,0.9062529562644877
594964,0.08195350606975942
594965,0.16467320385905987
594966,0.7236997093346194
594967,0.010260756955758883
594968,0.2559742879119933
594969,0.3565257669975488
594970,0.5045982619069637
594971,0.9582376786430589
594972,0.029479626365704947
594973,0.009337551448296786
594974,0.016524919054262108
594975,0.16708843036412757
594976,0.012663328916761123
594977,0.01279961990697366
594978,0.9483163326451274
594979,0.6271308543626095
594980,0.17780127651800365
594981,0.47701898086697575
594982,0.017524430068525085
594983,0.009283971123893814
594984,0.8073392102903674
594985,0.9108177817849723
594986,0.3454021028660021
594987,0.7934261692896585
594988,0.008127946877810878
594989,0.44354446169723105
594990,0.8126566933129128
594991,0.170064119491935
594992,0.2386275861570729
594993,0.11787105442880004
594994,0.00563858588302544
594995,0.7958101113069939
594996,0.08958220119946977
594997,0.04381187602323919
594998,0.8666733922137215
594999,0.0022639409272172395
595000,0.932924182776055
595001,0.27829700306769917
595002,0.06826043576182171
595003,0.8329307037954647
595004,0.9010108545969341
595005,0.08415527766898827
595006,0.9482607760340542
595007,0.9225484864120026
595008,0.30838383229878025
595009,0.6119260376500814
595010,0.7510016001205143
595011,0.9220352510484896
595012,0.005512691756484215
595013,0.8659968487656751
595014,0.03252062901118587
595015,0.07553430029652396
595016,0.00513846707673177
595017,0.05474619177691975
595018,0.011596154350806314
595019,0.8864298988179378
595020,0.16091486767496097
595021,0.0066144776190420005
595022,0.6554633427454766
595023,0.09208409386626498
595024,0.008108084872311561
595025,0.9239351352675224
595026,0.7205722862263945
595027,0.04731852387689618
595028,0.21200504779094903
595029,0.9043475885412392
595030,0.7778132124880612
595031,0.1587161230705102
595032,0.009741310842007049
595033,0.03758525930717198
595034,0.006771460925352595
595035,0.9095392447922996
595036,0.707489187478255
595037,0.8864965313810129
595038,0.3847269436321803
595039,0.9416631061139003
595040,0.9191430179539091
595041,0.9634040571074107
595042,0.9676967169286091
595043,0.005983936038262109
595044,0.035191849817625756
595045,0.8141921364826326
595046,0.03277866741089921
595047,0.8526365751682186
595048,0.8545394461777076
595049,0.5994596199019344
595050,0.15027509999681055
595051,0.6802640807311977
595052,0.06141902559065233
595053,0.0032923296681860244
595054,0.28147905482517105
595055,0.7013071916968965
595056,0.6888816590119088
595057,0.039646423533363874
595058,0.6270665173948986
595059,0.006570843486450594
595060,0.0559061802719279
595061,0.551051366301041
595062,0.5281303551837869
595063,0.9397785790792728
595064,0.8480631342412653
595065,0.8576851004508195
595066,0.49127762936174774
595067,0.0020461528752842685
595068,0.8249368584445491
595069,0.6291747952773808
595070,0.8332823776650615
595071,0.0027322214990099223
595072,0.04627319313121519
595073,0.4690140316343168
595074,0.3455536290289398
595075,0.08650539646686392
595076,0.050195180443009815
595077,0.7732019382802238
595078,0.011272182396977698
595079,0.0824234361904223
595080,0.03310481300001816
595081,0.8419207962916235
595082,0.2045896041541701
595083,0.5746939386687473
595084,0.6820542648413472
595085,0.6825620639060386
595086,0.1695061919241392
595087,0.12430591199434102
595088,0.004020187531727335
595089,0.6889246166203898
595090,0.8177474072190917
595091,0.004043572175035414
595092,0.6767965562537277
595093,0.1048633765582355
595094,0.9311479659456042
595095,0.016279900575777138
595096,0.0868308214226444
595097,0.04025860404790392
595098,0.4122030340708621
595099,0.8508469341238889
595100,0.9083254502439435
595101,0.349656188820591
595102,0.6879046067104303
595103,0.4225763793992927
595104,0.722178263262802
595105,0.028996639064039015
595106,0.03657259424497714
595107,0.006428356026125749
595108,0.04852962072867398
595109,0.19307508866922493
595110,0.777288173255186
595111,0.009151045238328616
595112,0.9078285597297256
595113,0.614073929433841
595114,0.07534859124703161
595115,0.9068400908573884
595116,0.30351901838548084
595117,0.006564957502698197
595118,0.7265317742773632
595119,0.0988589299129767
595120,0.03985598900857333
595121,0.005790425171816359
595122,0.2593800166176327
595123,0.7531959414019447
595124,0.5475226636736542
595125,0.0026974945539751088
595126,0.011066998308808985
595127,0.013934362645119049
595128,0.8316229320446584
595129,0.8454370795573942
595130,0.8333080917619519
595131,0.007081449287339973
595132,0.8629671278783021
595133,0.0050139990423142215
595134,0.03798147381295931
595135,0.006594569050702312
595136,0.8503074105113784
595137,0.011325296175484997
595138,0.9162086655378903
595139,0.7572323827904516
595140,0.7824113990397901
595141,0.738237333437044
595142,0.004660636220068313
595143,0.07501178503670115
595144,0.01142421009106711
595145,0.5183830079595814
595146,0.04669120914968834
595147,0.33297251744642653
595148,0.6743578129576617
595149,0.020946272071806462
595150,0.05392439361186337
595151,0.636843896983756
595152,0.9285873190684585
595153,0.0016622621480732814
595154,0.664228545704365
595155,0.0020759077647932683
595156,0.8476682692898627
595157,0.34067682776233266
595158,0.7697346061049662
595159,0.3869984005288086
595160,0.09181973842812485
595161,0.8321593047823771
595162,0.5522825048384542
595163,0.47390412147331074
595164,0.09594106916012252
595165,0.026652403284665546
595166,0.0013367801449635274
595167,0.46214422766048724
595168,0.5070838373477128
595169,0.021823867537894007
595170,0.751375908103975
595171,0.006391857823937897
595172,0.8628705587298197
595173,0.003807956861911833
595174,0.07150518002709588
595175,0.9270037122654837
595176,0.10992256278868287
595177,0.9747741623612296
595178,0.9446799268654087
595179,0.13890604928553138
595180,0.17229674561943345
595181,0.7760171512959986
595182,0.43559517970695816
595183,0.2823540397583747
595184,0.004560802769773999
595185,0.5129682096581523
595186,0.5952800580188659
595187,0.006035761351277532
595188,0.01481741295335805
595189,0.714195258218482
595190,0.5385966697658338
595191,0.8267615619498327
595192,0.4281299876853135
595193,0.42394682371687864
595194,0.8759779747292558
595195,0.02502454765136132
595196,0.5630492616813353
595197,0.39183229115975343
595198,0.7802077360159324
595199,0.0223615111037264
595200,0.05377815168229302
595201,0.32938362050950554
595202,0.001964929027792136
595203,0.03025548375438393
595204,0.7702551972964389
595205,0.12563387320585628
595206,0.47895278798332597
595207,0.4873990839279899
595208,0.09730340773250903
595209,0.5356563168380811
595210,0.013605108421023433
595211,0.25152951641354065
595212,0.06992422835954061
595213,0.0496684332743543
595214,0.9849574334162701
595215,0.9791489748416047
595216,0.15236988968627435
595217,0.3441436317437566
595218,0.0037545611664773575
595219,0.0051062277474657105
595220,0.3755899970891216
595221,0.20521623617480222
595222,0.015105819913571242
595223,0.03957604930035211
595224,0.8417548575293758
595225,0.7930039204943976
595226,0.0011724524187925562
595227,0.004967900977847281
595228,0.03398720714761783
595229,0.2590539225746028
595230,0.09174648972248656
595231,0.05693284719281812
595232,0.0030025764406752696
595233,0.02140164010296472
595234,0.004438486597565289
595235,0.009547854859469875
595236,0.0028817071030302448
595237,0.05715940890586178
595238,0.38646509003401097
595239,0.2810996557731383
595240,0.008092648056783459
595241,0.43301522890132016
595242,0.9881094988061593
595243,0.9368906846917331
595244,0.7353878673381775
595245,0.6558594115293983
595246,0.06424347108860076
595247,0.893346432717016
595248,0.9499487989962396
595249,0.024249174003327302
595250,0.117434959422552
595251,0.06604648621403962
595252,0.21878958251048802
595253,0.2726475784943583
595254,0.07853544314782313
595255,0.08510825269362796
595256,0.9268096390318237
595257,0.018807697270425743
595258,0.003298813425903795
595259,0.8803792269200023
595260,0.003766297461987762
595261,0.014958925157011001
595262,0.7462933629142132
595263,0.02751989033119384
595264,0.032227561000104286
595265,0.0930906805169604
595266,0.03832613804474929
595267,0.058509485684582446
595268,0.6795275294880572
595269,0.01573070224321152
595270,0.001967653189364411
595271,0.1455443020983923
595272,0.5194735049023016
595273,0.024462055078763423
595274,0.33295346213896937
595275,0.11218310464367996
595276,0.32377738637562903
595277,0.013987478207843886
595278,0.8687929890150295
595279,0.7248731189993141
595280,0.6193510713328481
595281,0.23459557699846986
595282,0.6962264493293655
595283,0.9422960080098125
595284,0.007791140112968605
595285,0.023037295000512
595286,0.05933359938699859
595287,0.575342799224849
595288,0.01730909860371655
595289,0.002600965760791942
595290,0.5901398554307552
595291,0.7490492614196124
595292,0.8858164626941193
595293,0.8185741843833143
595294,0.003734541038991338
595295,0.00326915243531571
595296,0.49035724097781364
595297,0.6552697320403746
595298,0.00919698299134454
595299,0.03232740374627311
595300,0.020177160674039137
595301,0.07976385783016623
595302,0.15955347712772472
595303,0.05226220942141056
595304,0.6233216550718281
595305,0.0123905093483184
595306,0.0159647891110571
595307,0.8831879746299228
595308,0.011258302436270583
595309,0.09830900658503859
595310,0.04076331478488813
595311,0.4601556982544269
595312,0.07318860406303643
595313,0.01170039536828315
595314,0.00524954091858918
595315,0.0030474014440682907
595316,0.4215787156147055
595317,0.0022793863223872983
595318,0.7789160759152786
595319,0.028425587931901197
595320,0.16227524733741694
595321,0.021395327802388644
595322,0.07460529305850183
595323,0.17983549404389598
595324,0.0023605023348937486
595325,0.9442912887069621
595326,0.021263882558765462
595327,0.8610114933440163
595328,0.9677853313040353
595329,0.04976507404986015
595330,0.012300399575546734
595331,0.34110351390958826
595332,0.7934087863929282
595333,0.3977113987760154
595334,0.7996664087933218
595335,0.009840570686620993
595336,0.028332190203153088
595337,0.08947176089864574
595338,0.025416359479124316
595339,0.004350692452245797
595340,0.0024165879665457614
595341,0.5869661771014509
595342,0.1132312391464039
595343,0.0019355998166079456
595344,0.0911666863046566
595345,0.9564411094648264
595346,0.03480564609316559
595347,0.9179193240849477
595348,0.3233367357512142
595349,0.04656365371552689
595350,0.6420418226863445
595351,0.89917386508162
595352,0.9683320319904278
595353,0.08543223656191068
595354,0.23439420167433916
595355,0.13451014846479634
595356,0.17861634607801613
595357,0.8444650452094248
595358,0.17366344361055652
